AppID;Name;Release_Date;Primary_Genre;All_Tags;Price_USD;Review_Score_Pct_SteamDB;Total_Reviews;Positive_Reviews;Steam_Deck_Status;Estimated_Owners;24h_Peak_Players;Is_DLC?
728880;Overcooked! 2;7/8/2018;Action;"Multiplayer;Online Co-Op;Local Co-Op;Co-op;Casual;Cooking;Funny;4 Player Local;Indie;Local Multiplayer;Family Friendly;Action;Controller;Cute;Comedy;Singleplayer;Difficult;Simulation;Strategy;Colorful";24,99;89,12;81555;73780;Verified;2446650;6623;No
602960;Barotrauma;13/3/2023;Action;"Co-op;Multiplayer;Survival;Submarine;Survival Horror;Horror;2D;Underwater;Simulation;Sci-fi;Management;Strategy;Action;Difficult;Moddable;Gore;Violent;Singleplayer;Naval;Psychological Horror";34,99;92,56;86177;81002;Playable;2585310;8791;No
291550;Brawlhalla;17/10/2017;Action;"Free to Play;Multiplayer;Fighting;2D Fighter;2D Platformer;Casual;Local Multiplayer;Co-op;Platformer;Controller;Action;Local Co-op;Online Co-op;Fantasy;4 Player Local;eSports;Family Friendly;Cartoony;Singleplayer;Indie";0;79,61;406210;325914;Verified;12186300;17648;No
1446650;BRAVELY DEFAULT II;2/9/2021;Adventure;"RPG;JRPG;Turn-Based Combat;Adventure;3D;Story Rich;Cute;Fantasy;Linear;Singleplayer;Anime;Great Soundtrack;Class-Based;Party-Based RPG;Turn-Based;Female Protagonist";59,99;77,81;2025;1639;Playable;60750;88;No
2322010;God of War Ragnarök;19/9/2024;Action;"Action;Adventure;Action-Adventure;RPG;Hack and Slash;Mythology;Story Rich;Cinematic;Action RPG;Third Person;3D;Singleplayer;Atmospheric;Open World;Fantasy;Emotional;Combat;Gore;Souls-like;LGBTQ+";59,99;87,1;46236;40977;Verified;1387080;3036;No
3405340;Megabonk;18/9/2025;Action;"Bullet Heaven;Action Roguelike;Roguelike;Roguelite;Bullet Hell;Indie;Survival;Loot;Action;Singleplayer;Arcade;Pixel Graphics;3D;Casual;Retro;Hack and Slash;Score Attack;Third Person;Third-Person Shooter;Old School";9,99;93,26;102247;96771;Verified;3067410;4839;No
2432860;MENACE;5/2/2026;RPG;"RPG;Strategy;Turn-Based Combat;Character Customization;Choices Matter;CRPG;Turn-Based Tactics;Turn-Based Strategy;Story Rich;Adventure;Fantasy;Sci-fi;Action;Singleplayer;Tactical;Dark Fantasy;Turn-Based;Combat;Early Access;Romance";39,99;88,32;11479;10419;Playable;344370;2375;No
2245620;Tangy TD;9/3/2026;Action;"Tower Defense;Strategy;Action;Singleplayer;Roguelike;2D;Funny;Tactical;Cartoony;Family Friendly;Casual;Pixel Graphics;Difficult;Colorful;Loot;Survival;Crafting;Indie;Medieval;Cute";9,99;87,16;1353;1244;Playable;40590;52;No
813780;Age of Empires II: Definitive Edition;14/11/2019;Strategy;"Strategy;RTS;City Builder;Multiplayer;Base Building;Historical;Singleplayer;Medieval;Resource Management;Classic;Tactical;Real-Time;Co-op;Remake;2D;Isometric;Replay Value;Action;Great Soundtrack;Adventure";34,99;93,78;178109;169143;Playable;5343270;25181;No
952060;Resident Evil 3;2/4/2020;Action;"Action;Zombies;Multiplayer;Horror;Female Protagonist;Survival Horror;Singleplayer;Remake;Third Person;Co-op;Gore;Third-Person Shooter;Violent;Story Rich;Atmospheric;Adventure;Sexual Content;Classic;Great Soundtrack;Difficult";39,99;82,21;119737;99618;Playable;3592110;2058;No
1778820;TEKKEN 8;25/1/2024;Action;"Fighting;3D Fighter;Multiplayer;Action;Local Multiplayer;PvP;eSports;Arcade;Singleplayer;Competitive;Character Customization;Sexual Content;Martial Arts;Anime;Great Soundtrack;Controller;Casual;Difficult;Gambling;Nudity";39,99;53,85;72130;38944;Playable;2163900;8107;No
3014080;The Hundred Line -Last Defense Academy-;23/4/2025;Adventure;"Multiple Endings;Story Rich;Visual Novel;Turn-Based Strategy;Anime;Adventure;Dark Humor;Dark Comedy;Turn-Based Tactics;Dystopian;Psychological Horror;Survival;Singleplayer;Simulation;Atmospheric;Soundtrack;Memes;Sci-fi;Conspiracy;Psychedelic";59,99;85,6;8393;7395;Playable;251790;453;No
1790600;DRAGON BALL: Sparking! ZERO;10/10/2024;Action;"Anime;Multiplayer;Action;Fighting;3D Fighter;Local Multiplayer;PvP;Combat;Martial Arts;Singleplayer;Competitive;3D;Physics;Third Person;2.5D;Co-op;PvE;Open World;Action-Adventure;Spectacle fighter";69,99;86,57;70471;61936;Playable;2114130;1364;No
1426210;It Takes Two;25/3/2021;Action;"Co-op;Multiplayer;Split Screen;Local Co-Op;Online Co-Op;Puzzle;Adventure;Story Rich;Co-op Campaign;Local Multiplayer;Puzzle Platformer;Action-Adventure;3D Platformer;Emotional;Platformer;Action;Exploration;Atmospheric;Minigames;Female Protagonist";39,99;94,35;260893;248914;Verified;7826790;15208;No
2379780;Balatro;20/2/2024;Casual;"Card Game;Roguelike;Roguelike Deckbuilder;Deckbuilding;Singleplayer;Strategy;Pixel Graphics;Replay Value;Roguelite;Indie;Turn-Based;Casual;Card Battler;Difficult;2D;Choices Matter;Relaxing;Turn-Based Strategy;Arcade;Procedural Generation";14,99;96,65;191704;187647;Verified;5751120;9311;No
221040;Resident Evil 6;21/3/2013;Action;"Action;Zombies;Co-op;Third-Person Shooter;Horror;Online Co-Op;Co-op Campaign;Multiplayer;Adventure;Split Screen;Local Co-op;Third Person;Shooter;Quick-Time Events;Singleplayer;Survival Horror;Survival;Female Protagonist;Atmospheric;Gore";19,99;76,58;67497;52340;Verified;2024910;2059;No
1190970;House Flipper 2;14/12/2023;Casual;"Relaxing;Building;Immersive Sim;Cleaning;Sandbox;Design & Illustration;Decorating;Economy;Base Building;3D;First-Person;Organizing;Online Co-op;Casual;Simulation;Colorful;Realistic;Family Friendly;Level Editor;Destruction";39,99;85,09;18604;16188;Verified;558120;8617;No
1722860;Munchkin Digital;9/3/2023;Action;"Dragons;Funny;Old School;Adventure;Casual;Board Game;Card Game;RPG;Tabletop;Dungeon Crawler;Turn-Based Strategy;Roguelike;Strategy;Action;2D;Exploration;Hack and Slash;Cartoony;Cartoon;Hand-drawn";14,99;71,81;1556;1159;Playable;46680;63;No
3070070;TCG Card Shop Simulator;15/9/2024;Simulation;"Simulation;Management;Economy;Singleplayer;Collectathon;Capitalism;Trading Card Game;Card Game;Early Access;Trading;Life Sim;3D;First-Person;Shop Keeper;Relaxing;Immersive Sim;Casual;Job Simulator;Indie;Sandbox";12,99;94,82;47557;45961;Playable;1426710;2591;No
380600;Fishing Planet;28/8/2017;Massively Multiplayer;"Fishing;Free to Play;Multiplayer;Simulation;Relaxing;Sports;Realistic;Massively Multiplayer;Co-op;First-Person;Open World;Singleplayer;Online Co-op;VR;Advenutre;Family Friendly;Casual;Action;MMORPG;Farming Sim";0;85,49;74605;64716;Playable;2238150;5436;No
1237970;Titanfall® 2;18/6/2020;Action;"FPS;Mechs;Multiplayer;Shooter;Singleplayer;Parkour;Action;Sci-fi;First-Person;Futuristic;PvP;Military;Combat;Fast-Paced;Team-Based;Time Travel;Hero Shooter;Co-op;Violent;Gore";29,99;94,56;280022;267723;Playable;8400660;2105;No
202970;Call of Duty®: Black Ops II;12/11/2012;Action;"Multiplayer;Action;FPS;Shooter;Singleplayer;First-Person;Co-op;War;Online Co-Op;Team-Based;Futuristic;Controller;Survival;Tactical;Horror;Great Soundtrack;Sci-fi;Adventure;Massively Multiplayer;Atmospheric";59,99;84,81;48741;42022;Unsupported;1462230;183;No
2849080;Kingdom Rush 5: Alliance TD;25/7/2024;Indie;"Strategy;Tower Defense;2D;Singleplayer;Cartoon;Cartoony;Fantasy;Dragons;Building;Indie;Funny;Medieval;Action;Adventure;Comedy;Magic;Dark";19,99;85,96;11262;9941;Playable;337860;524;No
1238840;Battlefield™ 1;11/6/2020;Action;"FPS;Multiplayer;World War I;Singleplayer;War;Shooter;Action;First-Person;Historical;Atmospheric;PvP;Massively Multiplayer;Destruction;Tanks;Gore;Violent;Open World;Physics;great Soundtrack;Co-op";39,99;85,53;219891;190049;Unsupported;6596730;9843;No
2062430;BALL x PIT;15/10/2025;Action;"Action;Roguelite;Arcade;Bullet Hell;Roguelike;Action Roguelike;Shoot 'Em Up;Top-Down Shooter;Pixel Graphics;2D;Top-Down;Building;Base Building;Crafting;Bullet Heaven;Combat;Singleplayer;Indie;Controller;RPG";14,99;93,38;25109;23989;Verified;753270;1446;No
1173800;FINAL FANTASY IV;8/9/2021;RPG;"RPG;JRPG;Exploration;Party-Based RPG;2D;Lore-Rich;Turn-Based Combat;Story Rich;Class-Based;Fantasy;Pixel Graphics;Magic;Emotional;Adventure;Singleplayer;Nostalgia;Retro;Remake;Turn-Based;Great Soundtrack";17,99;87,56;2859;2611;Verified;85770;123;No
292120;FINAL FANTASY® XIII;9/10/2014;RPG;"JRPG;RPG;Female Protagonist;Great Soundtrack;Linear;Singleplayer;Fantasy;Story Rich;Adventure;Cinematic;Sci-fi;Action;Third Person;Atmospheric;Turn-Based Combat;Action RPG;Futuristic;Turn-Based;Strategy;Difficult";15,99;73,78;19434;14588;Playable;583020;517;No
594650;Hunt: Showdown 1896;27/8/2019;Action;"Extraction Shooter;Multiplayer;FPS;PvP;Team-Based;Tactical;Open World;Atmospheric;Western;Perma Death;Shooter;Online Co-op;Co-op;Survival Horror;Difficult;Battle Royale;Action;Gore;Zombies";29,99;73,39;271862;201015;Playable;8155860;28993;No
312520;Rain World;28/3/2017;Action;"Difficult;Atmospheric;Survival;Exploration;Indie;Pixel Graphics;Platformer;2D;Open World;Post-apocalyptic;Adventure;2D Platformer;Cute;Metroidvania;Survival Horror;Physics;Singleplayer;Simulation;Action;Souls-like";24,99;92,41;51765;48704;Playable;1552950;1573;No
2552450;KINGDOM HEARTS III + Re Mind (DLC);13/6/2024;Action;"Action;Adventure;RPG;Singleplayer;Action RPG;JRPG;3D;Action-Adventure;Colorful;Emotional;Story Rich;Atmospheric;Character Action Game;Cute;Magic;Fantasy;Great Soundtrack;Hack and Slash;Anime";59,99;87,19;2473;2253;Verified;74190;452;No
2414270;Sunderfolk;23/4/2025;RPG;"Tactical RPG;Turn-Based Tactics;Fantasy;Party-Based RPG;PvE;Tabletop;Turn-Based Strategy;RPG;Strategy;Isometric;Turn-Based Combat;Team-Based;Colorful;Family Friendly;Class-Based;Co-op;Adventure;Combat;Local Co-op;Choices Matter";49,99;86,45;2011;1821;Verified;60330;1428;No
1203190;Wreckfest 2;20/3/2025;Racing;"Racing;Simulation;Destruction;Combat Racing;Automobile Sim;Multiplayer;Realistic;3D;Driving;First-Person;Physics;Third Person;Vehicular Combat;Singleplayer;Early Access;PvP;VR;Open World";34,99;71,83;5233;3853;Playable;156990;483;No
2502780;Ranger’s Path: National Park Simulator;10/3/2026;Adventure;"Simulation;Adventure;Exploration;Open World;Third Person;Family Friendly;Nature;Cozy;Life Sim;Early Access;Co-op;Creature Collector;Character Customization;Walking Simulator;Co-op Campaign;Multiplayer;Immersive Sim;Online Co-op;Relaxing;Atmospheric";19,99;74,09;419;330;Unsupported;12570;55;No
1173810;FINAL FANTASY V;10/11/2021;RPG;"RPG;Singleplayer;JRPG;2D;Class-Based;Pixel Graphics;Adventure;Exploration;Party-Based RPG;Turn-Based Combat;Emotional;Magic;Lore-Rich;Retro;Remake;Story Rich;Fantasy;Turn-Based;Great Soundtrack;Classic";17,99;85,78;2357;2112;Playable;70710;211;No
22380;Fallout: New Vegas;19/10/2010;Action;"Open World;RPG;Post-apocalyptic;Singleplayer;Moddable;Story Rich;Exploration;First-Person;Action;Adventure;FPS;Sci-fi;Western;Atmospheric;Action RPG;Character Customization;Survival;Sandbox;Shooter;Third Person";9,99;94,92;257543;247233;Playable;7726290;5218;No
962130;Grounded;27/9/2022;Action;"Survival;Multiplayer;Open World Survival Craft;Co-op;Base Building;Crafting;Adventure;Open World;Horror;Online Co-Op;Exploration;Action;Sandbox;First-Person;Singleplayer;RPG;Third Person;Cute;Funny;Early Access";39,99;88,42;93827;84149;Verified;2814810;4154;No
2966320;Starsand Island;11/2/2026;Casual;"Early Access;Life Sim;Farming Sim;RPG;Building;Casual;Sandbox;Simulation;Crafting;Relaxing;Cartoon;3D Platformer;Exploration;Immersive Sim;Anime;3D;Emotional;Atmospheric;Underwater;Cooking;Singleplayer";28,27;79,8;5816;4779;Playable;174480;1069;No
2624870;Life is Strange: Reunion;26/3/2026;Action;"Adventure;LGBTQ+;Action;Choices Matter;Choose Your Own Adventure;Cinematic;Female Protagonist;Emotional;Third Person;Stylized;Atmospheric;Story Rich;Mystery;Supernatural;Romance;Singleplayer;Multiple Endings;Narrative;Politics;Political";39,99;87,16;4774;4311;Playable;143220;255;No
371970;Barony;23/6/2015;Action;"Multiplayer;Dungeon Crawler;Action Roguelike;Roguelike;Online Co-Op;Local Multiplayer;Local Co-Op;First-Person;Fantasy;4 Player Local;Action RPG;Co-op;Singleplayer;RPG;Co-op Campaign;Immersive Sim;Split Screen;Pixel Graphics;Difficult;Indie";19,99;89,18;14919;13647;Verified;447570;1012;No
1205970;MX vs ATV Legends;28/6/2022;Racing;"Racing;Sports;Arcade;First-Person;3D;Realistic;Motocross;Third Person;Driving;Motorbike;Family Friendly;Offroad;Multiplayer;PvP;Controller;Physics;ATV;Open World;Singleplayer;VR";39,99;77,48;4693;3746;Verified;140790;282;No
1173790;FINAL FANTASY III;28/7/2021;RPG;"RPG;JRPG;Singleplayer;2D;Adventure;Class-Based;Exploration;Fantasy;Magic;Nostalgia;Pixel Graphics;Party-Based RPG;Remake;Retro;Turn-Based Combat;Emotional;Story Rich;Lore-Rich;Turn-Based;Great Soundtrack";17,99;89,06;2692;2505;Verified;80760;89;No
1363080;Manor Lords;26/4/2024;Simulation;"City Builder;Strategy;Simulation;Base Building;Medieval;Grand Strategy;Historical;Management;Sandbox;Building;Economy;Resource Management;Open World;Survival;Singleplayer;Colony Sim;Moddable;4X;Diplomacy;Early Access";39,99;83,27;87250;73633;Playable;2617500;4074;No
1984270;Digimon Story Time Stranger;2/10/2025;RPG;"RPG;JRPG;Creature Collector;Anime;Party-Based RPG;3D;Collectathon;Cute;Time Travel;Fantasy;Turn-Based Combat;Emotional;Pixel Graphics;Alternative History;Modern;Mythology;Singleplayer;Character Customization;Story Rich;Team-Based";69,99;87,82;21148;18991;Verified;634440;2069;No
1659040;HITMAN World of Assassination;20/1/2022;Action;"Stealth;Assassin;Singleplayer;VR;Action;Sandbox;Violent;Multiplayer;Shooter;Third Person;Third-Person Shooter;Open World;Realistic;Puzzle;Adventure;Cinematic;Gore;Immersive Sim;Funny;Capitalism";29,99;85,74;63441;55237;Verified;1903230;5990;No
393380;Squad;23/9/2020;Action;"Military;Realistic;FPS;PvP;Multiplayer;PvE;Tactical;Shooter;Action;First-Person;Wargame;Team-Based;Online Co-op;War;Massively Multiplayer;Strategy;Simulation;Modern;Base Building;Immersive Sim";49,99;80,41;237251;192557;Playable;7117530;19672;No
285900;Gang Beasts;12/12/2017;Action;"Funny;Physics;Multiplayer;Colorful;Party Game;Local Multiplayer;Party;Fighting;Comedy;3D Fighter;Casual;Soundtrack;4 Player Local;Co-op;Family Friendly;Beat 'em up;Memes;Third Person;Singleplayer;Indie";19,99;84,18;64885;55442;Verified;1946550;680;No
1716740;Starfield;6/9/2023;RPG;"Space;Open World;Singleplayer;RPG;Sci-fi;Exploration;Character Customization;First-Person;Story Rich;Action-Adventure;Third Person;Adventure;Action RPG;Space Sim;Atmospheric;Moddable;Action;Cinematic;Realistic;Great Soundtrack";49,99;56,67;173444;98612;Unsupported;5203320;9595;No
2643390;Star Trek: Voyager - Across the Unknown;18/2/2026;Indie;"Strategy;Interactive Fiction;Space Sim;Management;Roguelike;Choose Your Own Adventure;Aliens;Sci-fi;Space;3D;Exploration;Futuristic;Lore-Rich;Nostalgia;Survival;Choices Matter;Tactical;Indie;Combat;Dialogue Heavy";34,99;77,71;4136;3316;Playable;124080;621;No
65800;Dungeon Defenders;19/10/2011;Action;"Multiplayer;Online Co-Op;Tower Defense;Singleplayer;Strategy;Survival;Action RPG;Character Customization;Tactical;Family Friendly;Funny;Building;Fantasy;PvE;Strategy RPG;Moddable;RPG;Third Person;3D;Team-Based";14,99;90,96;18843;17559;Unsupported;565290;389;No
2215430;Ghost of Tsushima DIRECTOR'S CUT;16/5/2024;Action;"Open World;Action;Story Rich;Singleplayer;Adventure;Stealth;Combat;Ninja;Third Person;Souls-like;Action-Adventure;Historical;Action RPG;Atmospheric;Exploration;Multiplayer;Gore;Samurai;Violent;Online Co-op";59,99;92,48;91462;85869;Verified;2743860;3715;No
47890;The Sims™ 3;2/6/2009;Simulation;"Life Sim;Simulation;Character Customization;Building;Sandbox;Singleplayer;Casual;Funny;Moddable;Romance;RPG;Family Friendly;Comedy;Adventure;Replay Value;Multiplayer;Nudity;Great Soundtrack;Strategy;Action";19,99;84,71;34090;29412;Unsupported;1022700;1575;No
431240;Golf With Your Friends;19/5/2020;Casual;"Multiplayer;Casual;Mini Golf;Sports;Golf;Indie;Funny;Family Friendly;Co-op;Singleplayer;Physics;Local Multiplayer;Simulation;Strategy;PvP;Memes;Online Co-op;Massively Multiplayer;Action;Adventure";14,99;86,23;73578;64390;Verified;2207340;2330;No
1588550;Cairn;29/1/2026;Action;"Stylized;Indie;Difficult;Exploration;Adventure;Atmospheric;Singleplayer;Survival;Sports;Action-Adventure;Walking Simulator;Open World;Physics;Third Person;Parkour;Story Rich;Cinematic;Simulation;Female Protagonist;Action";29,99;92,25;18743;17723;Verified;562290;549;No
1594320;Captain of Industry;31/5/2022;Indie;"Automation;Resource Management;Base Building;Simulation;Strategy;Economy;Management;Building;Early Access;City Builder;Colony Sim;Singleplayer;Mining;Indie;Transportation;Realistic;Agriculture;Crafting;3D;Multiplayer";34,99;87,43;10910;9850;Playable;327300;3959;No
2358720;Black Myth: Wukong;20/8/2024;Action;"Mythology;Action RPG;Action;Souls-like;RPG;Combat;Story Rich;Singleplayer;Action-Adventure;Dark Fantasy;Atmospheric;Adventure;3D;Fantasy;Hack and Salsh;Difficult;Third Person;Music;Violent;Hentai";59,99;95,85;1200175;1158637;Unsupported;36005250;14050;No
1295510;DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition;4/12/2020;Adventure;"JRPG;Turn-Based Combat;RPG;Party-Based RPG;Story Rich;Dragons;3D;Adventure;Funny;Singleplayer;3d;Fantasy;Colorful;Action;Third Person;Anime;Open World;Crafting;Character Customization;Cartoony";39,99;90,4;11648;10828;Playable;349440;659;No
2168680;Nuclear Option;16/10/2023;Action;"Early Access;Flight;Simulation;Action;Military;War;Wargame;Physics;3D;First-Person;PvP;PvE;Level Editor;Sandbox;Controller;Arcade;Artificial Intelligence;Stealth;Realistic;Sci-fi;Real Time Tactics";19,99;92,62;9080;8676;Playable;272400;1660;No
1260320;Party Animals;20/9/2023;Action;"Multiplayer;Funny;Casual;Cute;Party Game;Co-op;Fighting;Action;PvP;Online Co-Op;Local Multiplayer;Party;Family Friendly;4 Player Local;Physics;Local Co-op;3D Fighter;Team-Based;Indie;Action-Adventure";19,99;76,51;79605;61633;Verified;2388150;7275;No
2623190;The Elder Scrolls IV: Oblivion Remastered;22/4/2025;RPG;"RPG;Open World;Fantasy;Singleplayer;Adventure;Exploration;Character Customization;First-Person;Action RPG;Third Person;Story Rich;Action-Adventure;Great Soundtrack;Atmospheric;Violent;Action;Sexual Content;Gore;Politics;Political";49,99;75,55;68293;52227;Verified;2048790;2158;No
223750;DCS World Steam Edition;2/8/2013;Simulation;"Simulation;Flight;Free to Play;Military;Multiplayer;Realistic;VR;War;Open World;Singleplayer;Shooter;Action;Co-op;Sandbox;TrackIR;First-Person;Tanks;Strategy;FPS;Massively Multiplayer";0;83,59;40324;34287;Playable;1209720;1030;No
1671210;DELTARUNE;4/6/2025;Indie;"Story Rich;Great Soundtrack;Pixel Graphics;Funny;RPG;Singleplayer;Bullet Hell;Emotional;2D;Comedy;Fantasy;Soundtrack;Music;Mystery;Action RPG;Dark;Episodic;Retro;JRPG;Surreal";24,99;96,9;100357;98764;Verified;3010710;1709;No
714010;Aimlabs;17/6/2023;Action;"FPS;Free to Play;Shooter;Simulation;Action;First-Person;Third-Person Shooter;Software;Score Attack;eSports;Controller;Level Editor;Competitive;Co-op;PvP;PvE;Education;3D;Sniper;Casual";0;90,14;134761;123071;Playable;4042830;7249;No
1364780;Street Fighter™ 6;2/6/2023;Action;"2D Fighter;Fighting;Arcade;Character Customization;Multiplayer;Action;Competitive;PvP;Adventure;Local Multiplayer;eSports;Singleplayer;Controller;Open World;Martial Arts;3D;Action RPG;Great Soundtrack;Female Protagonist;Psychological Horror";39,99;82,19;74193;61822;Verified;2225790;35608;No
2070270;Cloudheim;4/12/2025;Action;"Early Access;Action RPG;Online Co-Op;Crafting;Physics;Action-Adventure;Adventure;Fantasy;Action;Colorful;Exploration;Dungeon Crawler;Bulding;Third Person;Co-op;Multiplayer;Singleplayer;3D;Hack and Slash;Family Friendly;RPG";29,99;79,11;1494;1236;Playable;44820;142;No
655500;MX Bikes;7/10/2019;Racing;"Motocross;Motorbike;Multiplayer;Realistic;VR;Offroad;Simulation;Racing;Moddable;Controller;eSports;Automobile Sim;Bikes;Early Access;Physics;Difficult;Immersive Sim;First-Person;3D;Third Person";34,99;92,48;35121;33148;Playable;1053630;4217;No
1466860;Age of Empires IV: Anniversary Edition;28/10/2021;Strategy;"Strategy;RTS;Base Building;Multiplayer;War;Medieval;Singleplayer;Resource Management;City Builder;Historical;Action RPS;PvP;PvE;Co-op;3D;Management;Isometric;Open World;Online Co-op;4X";39,99;84,6;92811;79583;Playable;2784330;14818;No
1607250;MY HERO ULTRA RUMBLE;28/9/2023;Action;"Anime;Free to Play;Multiplayer;Battle Royale;PvP;3D Fighter;Team-Based;Action;Online Co-Op;3D;Superhero;Third Person;Combat;Casual;Co-op;Shooter;Third-Person Shooter;eSports;Stylized;Sexual Content";0;67,48;25802;17633;Unsupported;774060;4853;No
1222680;Need for Speed™ Heat;4/6/2020;Action;"Racing;Multiplayer;Open World;Driving;Singleplayer;Action;Co-op;Adventure;Combat Racing;Atmospheric;Online Co-op;Arcade;Controller;Third Person;Sports;PvP;First-Person;Character Customization;Destruction;Split Screen";69,99;83,21;148651;125097;Playable;4459530;2501;No
3008130;Dying Light: The Beast;18/9/2025;Action;"Zombies;Open World;Multiplayer;First-Person;Horror;Parkour;Action;Co-op Campaign;Gore;Singleplayer;Post-apocalyptic;Exploration;Story Rich;Combat;RPG;Action-Adventure;Violent;Realistic;Adventure;Action RPG";59,99;85,53;67958;59001;Verified;2038740;3585;No
2116120;Incursion Red River;10/4/2024;Action;"Extraction Shooter;PvE;Realistic;FPS;Action;Gun Customization;Tactical;Online Co-Op;Early Access;Singleplayer;Shooter;Military;Combat;Looter Shooter;Co-op;3D;Dark;Multiplayer;Controller;First-Person";21,99;74,5;8532;6503;Playable;255960;534;No
2747330;Species: Unknown;23/10/2025;Action;"Early Access;Horror;Online Co-Op;First-Person;Atmospheric;Aliens;Survival Horror;Stealth;Exploration;Multiplayer;PvE;Sci-fi;Investigation;FPS;Shooter;3D;Psychological Horror;Action;Indie;Space;Realistic";9,99;91,76;7805;7397;Unsupported;234150;4112;No
2201320;Date Everything!;17/6/2025;Simulation;"LGBTQ+;Sexual Content;Dating Sim;Romance;Simulation;Singleplayer;Comedy;Multiple Endings;Choose Your Own Adventure;Visual Novel;Cute;Funny;Nudity;Indie;Colorful;Cartoony;Casual;Anime;Abstract;Narrative";29,99;90,7;7110;6664;Verified;213300;417;No
2429640;Throne and Liberty;1/10/2024;Action;"MMORPG;Free to Play;Open World;Massively Multiplayer;RPG;Fantasy;Character Customization;PvP;PvE;Multiplayer;Action;Adventure;Third Person;Exploration;Action-Adventure;Online Co-op;Combat;Crafting;Co-op;Emotional";0;66,71;68074;45823;Playable;2042220;6223;No
2950340;LEGO® Harry Potter™ Collection;8/10/2024;Action;"Casual;Action;Family Friendly;Adventure;3D Platformer;Multiplayer;Co-op;Action-Adventure;Local Co-Op;3D;Puzzle;Local Multiplayer;Singleplayer;Magic";39,99;78,89;1368;1130;Verified;41040;259;No
3357650;PRAGMATA;17/4/2026;Action;"Sci-fi;Cute;Action;Third-Person Shooter;Funny;Adventure;Robots;Futuristic;Singleplayer;Action-Adventure;Third Person;Hacking;Story Rich;Space;3D;Artificial Intelligence;PvE;Realistic;Female Protagonist;Souls-like";59,99;95;45167;43749;Verified;1355010;4855;No
3602570;Horsey Game;18/2/2026;Indie;"Simulation;Creature Collector;Life Sim;Sandbox;2D;Colorful;Pixel Graphics;Agriculture;Capitalism;Horses;Gambling;Management;Nature;Science;Transhumanism;Open World;Physics;Procedural Generation;Singleplayer;Indie";9,99;92,37;2226;2159;Playable;66780;383;No
1922560;Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition;16/5/2022;Action;"Zombies;PvP;Hero Shooter;Third-Person Shooter;Multiplayer;Funny;Character Customization;Action;Shooter;Team-Based;Third Person;Controller;Casual;Cartoon;Colorful;Cute;Combat;Atmospheric;Co-op;Online Co-op";29,99;88,42;48002;43191;Unsupported;1440060;1016;No
2507950;Delta Force;4/12/2024;Action;"Free to Play;Extraction Shooter;Multiplayer;FPS;Shooter;Singleplayer;Action;Gun Customization;Co-op;Massively Multiplayer;PvP;First-Person;PvE;Team-Based;Tactical;Online Co-op;Military;Looter Shooter;Co-op Campaign;Hero Shooter";0;58;183716;106943;Unsupported;5511480;137186;No
3489700;Stellar Blade™;11/6/2025;Action;"Female Protagonist;Action;Sexual Content;Hack and Slash;Souls-like;Singleplayer;Third Person;Action RPG;Post-apocalyptic;Adventure;Action-Adventure;Combat;Futuristic;3D;Story Rich;Multiple Endings;Dystopian;Quick-Time Events;Stylized;Nudity";59,99;92,64;87054;81893;Verified;2611620;3908;No
2701660;DRAGON QUEST III HD-2D Remake;14/11/2024;RPG;"RPG;JRPG;Pixel Graphics;Turn-Based Combat;Singleplayer;2.5D;Fantasy;Remake;Story Rich;Cute;Party-Based RPG;1980s;Old School;Colorful;Combat;Turn-Based;Nostalgia;Lore-Rich;Emotional;Atmospheric";59,99;75,11;4775;3688;Verified;143250;208;No
1888930;The Last of Us™ Part I;28/3/2023;Action;"Story Rich;Post-apocalyptic;Horror;Zombies;Action-Adventure;Shooter;Singleplayer;Third-Person Shooter;Survival;Third Person;Survival Horror;Cinematic;Emotional;Action;Adventure;Atmospheric;Thriller;Remake;Soundtrack;Violent";59,99;82,67;103247;86428;Verified;3097410;1940;No
1237950;STAR WARS™ Battlefront™ II;11/6/2020;Action;"Multiplayer;Shooter;Third-Person Shooter;Space;Singleplayer;Sci-fi;Action;FPS;Co-op;Combat;Online Co-op;Vehicular Combat;First-Person;Third Person;Controller;PvP;Adventure;Aliens;Tactical;Character Customization";39,99;86,99;96809;85382;Unsupported;2904270;5073;No
2881650;Content Warning;1/4/2024;Action;"Horror;Online Co-Op;Procedural Generation;Exploration;Action Roguelike;Multiplayer;Comedy;Physics;Co-op;Funny;First-Person;Psychological Horror;Survival Horror;Atmospheric;Post-apocalyptic;Adventure;3D;Time Management;Investigation;Mystery";7,99;92,84;159304;149799;Verified;4779120;1775;No
703080;Planet Zoo;5/11/2019;Casual;"Zoo;Management;Simulation;Building;Sandbox;Nature;City Builder;Economy;Realistic;Singleplayer;Family Friendly;Cute;Resource Management;Multiplayer;Strategy;Great Soundtrack;Relaxing;Open World;Casual;Animals";44,99;89,83;94761;86359;Playable;2842830;3998;No
242760;The Forest;30/4/2018;Action;"Open World Survival Craft;Survival;Horror;Open World;Crafting;Adventure;Building;Survival Horror;First-Person;Action;Exploration;Sandbox;Singleplayer;Atmospheric;Simulation;Gore;Realistic;Indie;Zombies;Early Access";19,99;94,74;670372;640475;Playable;20111160;4840;No
